idMao,idPartida,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,roboCartaVirada,humanoCartaVirada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,roboMentiuEnvido,humanoMentiuEnvido,roboMentiuFlor,humanoMentiuFlor,roboMentiuTruco,humanoMentiuTruco,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,hasDeception,roboMentiuRound1,humanoMentiuRound1,roboMentiuRound2,humanoMentiuRound2,roboMentiuRound3,humanoMentiuRound3,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,primeiraCartaHumanoClustering,segundaCartaHumanoClustering,d,primeiraCartaRoboClustering,segundaCartaRoboClustering,terceiraCartaRoboClustering,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,cartaAltaRoboClustering,cartaMediaRoboClustering,cartaBaixaRoboClustering,clusterPrimeiraCartaAgentePe,clusterSegundaCartaAgenteGanhouAprimeira,clusterSegundaCartaAgentePerdeuAprimeira,clusterTerceiraCartaAgenteGanhouAsegunda,clusterGanhadorUltimaRodada,clusterTerceiraCartaAgentePerdeuAsegunda,clusterPrimeiraCartaAgenteMao,clusterQuemTruco,clusterQuandoTruco,ganhadorPrimeiraRodadaClustering,ganhadorSegundaRodadaClustering,ganhadorTerceiraRodadaClustering,ganhadorMao,clusterQuemEnvidoAgenteMao,clusterQuemFlor,id,saldoTruco,saldoEnvido,saldoFlor,clusterQuemEnvidoAgentePe,clusteringindexacao
746,1e16425a-5d54-4f45-af6c-2266e0359bef,2,8,7,6,16,16,3,6,16,-10,16,-10,null,2,2,2,null,null,2,0,0,20,28,0,2,2,null,null,null,null,null,null,null,null,1,null,0,0,0,0,0,0,0,2,1,1,0,1,3,4,null,null,null,null,null,1,2,null,null,null,null,1,null,null,null,null,null,null,COPAS,ESPADAS,ESPADAS,BASTOS,COPAS,COPAS,ESPADAS,BASTOS,null,COPAS,null,null,0,0,0,0,16,16,-15,43,-15,-15,null,null,7,7,7,5,0,4,0,null,2,0,1,3,2,2,2,2,0,null,675,0,-2,null,6,null
747,1e16425a-5d54-4f45-af6c-2266e0359bef,1,6,4,2,40,24,3,4,3,6,24,-10,40,1,2,2,null,null,1,0,2,25,30,0,2,5,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,1,3,1,10,null,null,null,null,null,null,1,3,null,null,null,null,1,14,13,null,null,null,null,BASTOS,COPAS,BASTOS,OURO,OURO,BASTOS,COPAS,BASTOS,BASTOS,OURO,null,OURO,0,0,0,0,3,16,-15,80,144,-10,null,null,7,3,3,0,2,0,0,null,2,5,1,5,1,2,2,1,4,null,676,0,-5,null,0,null
748,1e16425a-5d54-4f45-af6c-2266e0359bef,2,7,7,3,42,2,1,3,1,7,42,-50,2,1,2,1,null,null,2,0,0,6,31,1,2,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,2,1,1,1,10,2,11,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,COPAS,BASTOS,OURO,ESPADAS,OURO,ESPADAS,OURO,ESPADAS,BASTOS,ESPADAS,null,OURO,0,0,0,0,3,41,-50,43,80,-50,null,null,7,7,3,5,2,0,0,null,2,0,5,5,1,2,1,1,0,null,677,0,-1,null,6,null
749,1e16425a-5d54-4f45-af6c-2266e0359bef,1,8,7,4,50,24,3,7,24,4,3,8,50,2,1,2,null,null,1,0,0,27,6,2,1,1,null,null,null,null,null,null,null,null,null,null,1,3,2,3,0,0,0,2,3,2,11,3,14,null,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,31,31,OURO,BASTOS,BASTOS,BASTOS,OURO,ESPADAS,BASTOS,OURO,BASTOS,ESPADAS,OURO,BASTOS,0,0,0,0,16,3,-15,80,43,144,null,null,7,7,3,0,0,1,1,null,0,5,3,2,2,1,2,1,5,null,678,0,1,null,0,null
750,1e16425a-5d54-4f45-af6c-2266e0359bef,2,8,3,2,16,8,7,8,7,2,8,-15,null,1,2,2,null,null,0,0,1,31,22,2,1,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,3,14,4,15,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,31,BASTOS,ESPADAS,ESPADAS,COPAS,OURO,COPAS,BASTOS,COPAS,ESPADAS,OURO,null,null,0,0,0,0,7,7,-15,144,43,-15,null,null,7,3,3,4,2,0,0,null,2,0,5,5,1,2,2,1,0,null,679,0,1,null,2,null
751,1e16425a-5d54-4f45-af6c-2266e0359bef,1,8,3,1,24,24,12,8,12,-15,null,-15,null,2,2,2,null,null,1,0,0,30,3,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,4,15,5,16,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,ESPADAS,COPAS,COPAS,ESPADAS,OURO,COPAS,ESPADAS,COPAS,null,null,null,null,0,0,0,0,12,-15,-15,144,-15,-15,null,null,7,3,3,0,0,4,0,null,2,3,5,5,2,2,2,2,5,null,680,0,1,null,0,null
752,1e16425a-5d54-4f45-af6c-2266e0359bef,2,40,24,3,52,8,1,3,1,24,52,40,8,1,2,1,null,null,1,0,0,30,21,2,1,1,null,null,null,null,null,null,null,null,null,null,1,2,2,2,1,2,0,1,4,5,16,10,16,null,null,null,null,null,null,null,null,null,null,null,null,1,13,null,null,null,null,null,OURO,OURO,COPAS,ESPADAS,ESPADAS,BASTOS,COPAS,BASTOS,OURO,ESPADAS,OURO,ESPADAS,0,0,0,0,3,51,7,43,80,144,null,null,41,16,3,1,2,0,0,null,1,0,3,1,1,2,1,1,0,null,681,0,1,null,4,null
753,1e16425a-5d54-4f45-af6c-2266e0359bef,1,7,6,3,50,7,2,6,7,3,2,7,50,2,1,2,null,null,1,0,0,26,5,2,1,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,0,2,2,10,16,11,18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,COPAS,ESPADAS,ESPADAS,BASTOS,OURO,ESPADAS,ESPADAS,OURO,ESPADAS,ESPADAS,COPAS,BASTOS,0,0,0,0,7,3,-15,80,43,144,null,null,7,7,3,0,0,1,1,null,0,5,1,5,2,1,2,1,5,null,682,0,1,null,0,null
754,1e16425a-5d54-4f45-af6c-2266e0359bef,2,52,24,4,40,16,8,24,8,4,16,52,40,1,2,1,null,null,1,0,0,30,7,2,1,1,null,null,null,null,null,null,null,null,null,null,1,2,2,3,1,3,0,1,4,11,18,16,18,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,31,ESPADAS,BASTOS,BASTOS,OURO,COPAS,ESPADAS,BASTOS,ESPADAS,BASTOS,COPAS,ESPADAS,OURO,0,0,0,0,7,16,41,80,43,144,null,null,51,16,3,1,2,0,0,null,1,0,3,4,1,2,1,1,0,null,683,0,1,null,4,null
755,1e16425a-5d54-4f45-af6c-2266e0359bef,1,8,8,1,16,8,4,1,4,8,8,-15,null,2,0,2,null,null,2,0,0,4,27,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,16,18,16,20,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,OURO,ESPADAS,BASTOS,OURO,BASTOS,BASTOS,BASTOS,BASTOS,OURO,BASTOS,null,null,0,0,0,0,3,7,-15,43,80,-15,null,null,7,7,3,0,0,1,0,null,0,5,1,3,2,0,2,2,1,null,684,0,-1,null,0,null
756,1e16425a-5d54-4f45-af6c-2266e0359bef,2,16,12,7,42,24,12,16,12,7,24,12,42,1,2,2,null,null,2,0,0,21,30,0,2,2,null,null,null,null,null,null,null,null,1,null,2,3,0,0,0,0,0,2,2,16,20,16,24,4,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,null,null,COPAS,OURO,OURO,ESPADAS,ESPADAS,COPAS,COPAS,COPAS,OURO,ESPADAS,OURO,ESPADAS,0,0,0,0,12,16,-15,144,43,80,null,null,16,12,7,4,2,0,0,null,1,0,1,5,1,2,2,1,0,null,685,0,-2,null,6,null
758,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,40,8,7,8,7,3,8,8,-50,null,-50,null,0,1,1,null,null,0,0,0,20,20,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,2,1,1,0,1,1,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,OURO,COPAS,COPAS,ESPADAS,ESPADAS,BASTOS,COPAS,ESPADAS,null,null,null,null,0,0,0,0,7,-50,-50,80,-50,-50,null,null,41,7,7,0,0,0,2,null,0,1,5,5,0,1,1,1,3,null,687,0,-2,null,0,null
759,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,52,3,1,42,8,4,1,8,52,42,3,4,2,1,2,null,null,1,0,0,27,27,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,1,1,2,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,ESPADAS,OURO,ESPADAS,ESPADAS,COPAS,OURO,ESPADAS,ESPADAS,ESPADAS,ESPADAS,COPAS,0,0,0,0,7,41,-15,43,144,80,null,null,51,3,3,1,0,2,1,null,0,0,1,5,2,1,2,1,0,null,688,0,1,null,4,null
760,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,16,8,1,16,7,4,16,4,1,7,8,null,1,2,2,null,null,2,0,0,4,22,1,2,1,null,null,null,null,null,null,null,null,null,null,1,2,2,3,0,0,0,2,2,2,3,2,6,null,3,null,null,null,null,1,3,null,null,null,null,1,14,14,23,null,null,31,OURO,COPAS,ESPADAS,BASTOS,BASTOS,COPAS,OURO,COPAS,ESPADAS,BASTOS,COPAS,null,0,0,0,0,3,7,-15,144,43,80,null,null,16,7,3,0,2,0,0,null,1,3,3,2,1,2,2,1,1,null,689,0,-1,null,0,null
761,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,7,6,4,40,3,1,4,1,6,40,-50,null,1,2,1,null,null,1,0,0,7,7,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,1,1,2,6,4,6,3,null,null,null,null,null,2,3,null,null,null,null,1,null,null,null,null,null,null,OURO,BASTOS,COPAS,OURO,ESPADAS,COPAS,COPAS,COPAS,BASTOS,OURO,null,null,0,0,0,0,3,41,-50,43,80,-50,null,null,7,7,3,5,2,0,0,null,2,0,1,3,1,2,1,1,0,null,690,0,1,null,4,null
762,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,24,6,3,16,12,4,3,4,24,12,6,16,2,1,2,null,null,0,0,0,23,30,0,0,0,2,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,4,6,4,11,5,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,BASTOS,BASTOS,OURO,COPAS,COPAS,COPAS,OURO,COPAS,BASTOS,COPAS,BASTOS,COPAS,0,0,0,0,3,12,-15,43,144,80,null,null,16,7,3,0,0,3,1,null,0,5,1,5,2,1,2,1,3,null,691,0,1,null,0,null
763,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,24,12,2,52,6,6,12,6,2,6,24,52,1,2,2,null,null,1,0,0,28,21,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,2,2,4,11,5,13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,COPAS,BASTOS,ESPADAS,COPAS,ESPADAS,COPAS,ESPADAS,BASTOS,COPAS,BASTOS,ESPADAS,0,0,0,0,7,7,-15,80,43,144,null,null,16,12,3,4,2,0,0,null,1,0,1,5,1,2,2,1,0,null,692,0,1,null,4,null
764,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,16,6,3,8,3,3,16,3,6,8,-50,3,1,2,1,null,null,0,0,0,28,6,0,0,0,1,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,2,1,1,5,13,9,13,null,null,null,null,null,null,null,null,null,null,null,null,1,null,14,null,null,null,null,OURO,OURO,OURO,ESPADAS,BASTOS,COPAS,OURO,COPAS,OURO,ESPADAS,null,BASTOS,0,0,0,0,3,7,-50,144,80,-50,null,null,16,7,3,0,2,0,0,null,2,3,5,5,1,2,1,1,3,null,693,0,1,null,0,null
765,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,12,3,1,24,16,12,1,24,-15,null,-15,null,2,2,2,null,null,1,0,0,27,3,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,9,13,10,14,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,OURO,OURO,ESPADAS,BASTOS,OURO,COPAS,ESPADAS,BASTOS,null,null,null,null,0,0,0,0,16,-15,-15,43,-15,-15,null,null,12,3,3,5,0,4,0,null,2,0,5,5,2,2,2,2,0,null,694,0,1,null,4,null
766,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,24,24,2,12,8,6,-50,null,-50,null,-50,null,1,1,1,null,null,0,0,0,5,1,0,0,0,null,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,2,1,1,10,14,11,14,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,ESPADAS,COPAS,COPAS,ESPADAS,BASTOS,null,null,null,null,null,null,0,0,0,0,-50,-50,-50,-50,-50,-50,null,null,16,16,3,0,1,0,2,null,0,2,5,3,1,1,1,1,3,null,695,0,1,null,0,null
767,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,8,6,3,42,16,2,3,16,-15,null,-15,null,2,2,2,null,null,2,0,0,26,32,0,2,2,null,null,null,null,null,null,null,null,1,null,2,2,0,0,0,0,1,2,1,11,14,11,17,4,null,null,null,null,null,null,null,null,null,null,null,1,null,13,null,null,null,null,COPAS,ESPADAS,COPAS,ESPADAS,OURO,ESPADAS,COPAS,OURO,null,null,null,null,0,0,0,0,16,-15,-15,43,-15,-15,null,null,7,7,3,5,0,4,0,null,2,0,5,5,2,2,2,2,0,null,696,0,-2,null,6,null
768,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,8,2,1,24,16,7,-10,null,-10,null,-10,null,2,2,2,null,null,0,0,0,5,3,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,11,17,11,18,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,BASTOS,OURO,COPAS,BASTOS,ESPADAS,null,null,null,null,null,null,0,0,0,0,-10,-10,-15,-10,-15,-15,null,null,7,3,3,0,0,4,0,null,2,2,1,3,2,2,2,2,3,null,697,0,-2,null,0,null
769,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,16,7,3,24,12,6,3,24,16,12,7,6,2,1,1,null,null,1,0,0,26,21,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,0,1,2,11,18,14,18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,OURO,OURO,COPAS,OURO,OURO,OURO,COPAS,ESPADAS,OURO,OURO,OURO,0,0,0,0,16,12,7,43,144,80,null,null,16,7,3,5,0,3,1,null,0,0,1,5,2,1,1,1,0,null,698,0,1,null,4,null
770,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,16,6,4,24,24,7,16,24,-15,null,-15,null,2,2,2,null,null,1,0,0,27,23,0,1,2,null,null,null,null,null,null,null,null,2,null,2,2,0,0,0,0,1,2,1,14,18,16,19,null,4,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,ESPADAS,COPAS,COPAS,OURO,COPAS,OURO,ESPADAS,COPAS,null,null,null,null,0,0,0,0,16,-15,-15,144,-15,-15,null,null,16,7,3,0,0,4,0,null,2,3,5,5,2,2,2,2,3,null,699,0,2,null,0,null
771,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,42,4,3,24,16,6,42,24,4,null,-15,null,1,2,2,null,null,1,0,0,33,3,2,1,1,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,16,19,17,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,ESPADAS,BASTOS,BASTOS,COPAS,OURO,ESPADAS,ESPADAS,COPAS,BASTOS,null,null,null,0,0,0,0,16,-15,-15,144,80,-15,null,null,41,3,3,4,2,0,0,null,2,0,5,5,1,2,2,1,0,null,700,0,1,null,4,null
772,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,3,2,1,52,16,7,-10,null,-10,null,-10,null,2,2,2,null,null,0,0,0,6,2,0,0,0,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,17,20,17,21,null,null,null,null,null,null,1,1,null,null,null,null,null,null,null,null,null,null,null,BASTOS,ESPADAS,OURO,ESPADAS,BASTOS,COPAS,null,null,null,null,null,null,0,0,0,0,-10,-10,-15,-10,-15,-15,null,null,3,3,3,0,0,4,0,null,2,2,1,3,2,2,2,2,3,null,701,0,1,null,0,null
773,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,2,50,42,12,24,16,6,42,24,12,16,50,6,1,2,1,null,null,2,0,0,7,25,1,2,1,null,null,null,null,null,null,null,null,null,null,1,2,2,3,1,3,0,1,4,17,21,21,22,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,31,BASTOS,ESPADAS,OURO,ESPADAS,ESPADAS,COPAS,ESPADAS,ESPADAS,OURO,ESPADAS,BASTOS,COPAS,0,0,0,0,16,16,7,80,43,144,null,null,51,41,12,1,2,0,0,null,1,0,3,4,1,2,1,1,0,null,702,0,-1,null,6,null
774,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,42,24,16,12,3,2,24,2,16,null,-50,null,1,1,1,null,null,0,0,0,32,27,0,0,0,1,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,0,1,2,21,22,26,22,2,null,null,null,null,null,2,2,null,null,null,null,1,null,14,null,null,null,null,ESPADAS,ESPADAS,ESPADAS,COPAS,COPAS,OURO,ESPADAS,OURO,ESPADAS,null,null,null,0,0,0,0,3,-50,-50,80,-50,-50,null,null,41,16,16,0,1,0,2,null,0,1,1,3,1,1,1,1,3,null,703,0,-1,null,0,null
775,47fd528e-b8a1-47b5-8601-3ae5dc4028b3,1,50,8,6,12,8,1,6,8,8,1,50,12,2,1,1,null,null,2,0,0,20,21,1,2,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,0,1,2,26,22,2,1,null,3,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,BASTOS,OURO,OURO,COPAS,COPAS,ESPADAS,OURO,COPAS,OURO,ESPADAS,BASTOS,COPAS,0,0,0,0,7,3,12,43,80,144,null,null,51,7,7,0,0,1,1,null,0,1,1,5,2,1,1,1,1,null,704,0,-1,null,0,null
776,66ff9b13-72ef-4c27-9936-d52df4216a6b,2,7,6,2,24,16,3,2,16,6,3,7,24,2,1,2,null,null,1,0,0,5,6,2,1,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,0,2,2,2,1,3,3,3,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,COPAS,OURO,ESPADAS,BASTOS,ESPADAS,OURO,ESPADAS,ESPADAS,OURO,OURO,COPAS,BASTOS,0,0,0,0,16,3,-15,43,80,144,null,null,7,7,3,5,0,1,1,null,0,0,1,5,2,1,2,1,0,null,705,0,1,null,4,null
777,66ff9b13-72ef-4c27-9936-d52df4216a6b,1,12,7,2,16,7,6,2,6,12,7,7,null,2,1,2,null,null,0,0,0,21,2,0,0,0,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,3,3,3,4,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,OURO,OURO,BASTOS,OURO,BASTOS,ESPADAS,BASTOS,ESPADAS,OURO,BASTOS,OURO,null,0,0,0,0,7,7,-15,43,144,80,null,null,12,7,3,0,0,3,1,null,0,5,5,5,2,1,2,1,3,null,706,0,1,null,0,null
778,66ff9b13-72ef-4c27-9936-d52df4216a6b,2,40,8,3,42,24,1,40,24,3,42,8,1,1,2,1,null,null,0,0,0,33,34,0,0,0,2,null,null,null,null,null,null,null,null,null,1,1,0,0,0,0,0,1,2,3,4,5,7,null,2,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,null,OURO,ESPADAS,OURO,ESPADAS,ESPADAS,ESPADAS,OURO,ESPADAS,OURO,ESPADAS,ESPADAS,ESPADAS,0,0,0,0,16,41,3,144,43,80,null,null,41,7,3,4,2,0,0,null,1,0,1,3,1,2,1,1,0,null,707,0,1,null,5,null
779,66ff9b13-72ef-4c27-9936-d52df4216a6b,1,4,2,1,50,7,6,-10,null,-10,null,-10,null,2,2,2,null,null,1,0,0,7,1,2,1,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,5,7,6,8,1,null,null,null,null,null,1,1,null,null,null,null,1,null,null,null,null,null,null,COPAS,BASTOS,ESPADAS,BASTOS,ESPADAS,COPAS,null,null,null,null,null,null,0,0,0,0,-10,-10,-15,-10,-15,-15,null,null,3,3,3,0,0,4,0,null,2,2,1,3,2,2,2,2,5,null,708,0,1,null,0,null
780,66ff9b13-72ef-4c27-9936-d52df4216a6b,2,7,7,4,16,8,6,4,16,7,6,7,null,2,1,2,null,null,1,0,0,7,22,2,1,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,6,8,7,9,3,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,COPAS,OURO,BASTOS,OURO,OURO,ESPADAS,BASTOS,OURO,OURO,ESPADAS,COPAS,null,0,0,0,0,16,7,-15,43,80,80,null,null,7,7,3,5,0,1,1,null,0,0,5,5,2,1,2,1,0,null,709,0,1,null,4,null
781,61a0752a-3e52-456a-8f73-a34bbf31bd1a,1,24,16,6,24,7,6,24,6,16,24,6,7,1,2,2,null,null,0,0,0,3,23,0,0,0,null,null,null,null,null,null,null,null,null,null,1,2,0,0,0,0,0,2,2,0,0,0,2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,ESPADAS,OURO,COPAS,ESPADAS,COPAS,BASTOS,COPAS,ESPADAS,COPAS,OURO,ESPADAS,0,0,0,0,7,16,-15,144,80,43,null,null,16,16,7,0,2,0,0,null,2,3,1,5,1,2,2,1,3,null,710,0,1,null,0,null
782,61a0752a-3e52-456a-8f73-a34bbf31bd1a,2,8,8,4,16,3,2,4,16,8,3,-50,null,2,1,1,null,null,2,0,0,7,28,1,2,1,null,null,null,null,null,null,null,null,null,null,1,3,0,0,0,0,2,1,1,0,2,1,3,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,31,null,OURO,BASTOS,COPAS,BASTOS,BASTOS,OURO,COPAS,BASTOS,BASTOS,BASTOS,null,null,0,0,0,0,16,3,-50,43,80,-50,null,null,7,7,3,5,0,1,2,null,0,0,5,5,2,1,1,1,0,null,711,0,-1,null,6,null
783,61a0752a-3e52-456a-8f73-a34bbf31bd1a,1,2,2,1,16,16,16,1,null,-15,null,-15,null,2,2,2,null,null,1,0,0,29,2,2,1,1,null,null,null,null,null,null,null,null,null,null,2,1,0,0,0,0,1,2,1,1,3,2,4,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,COPAS,BASTOS,COPAS,ESPADAS,OURO,BASTOS,COPAS,null,null,null,null,null,0,0,0,0,-15,-15,-15,43,-15,-15,null,null,3,3,3,0,0,4,0,null,2,5,5,3,2,2,2,2,5,null,712,0,1,null,0,null
784,61a0752a-3e52-456a-8f73-a34bbf31bd1a,2,6,3,2,24,7,2,3,24,2,2,-15,null,2,0,2,null,null,2,0,0,6,28,1,2,1,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,1,2,4,2,6,null,null,null,null,null,null,null,null,null,null,null,null,1,14,null,null,null,null,null,COPAS,BASTOS,OURO,COPAS,OURO,COPAS,BASTOS,COPAS,OURO,COPAS,null,null,0,0,0,0,16,3,-15,80,43,-15,null,null,7,3,3,4,0,1,0,null,0,0,1,3,2,0,2,2,0,null,713,0,-1,null,6,null
785,61a0752a-3e52-456a-8f73-a34bbf31bd1a,1,16,8,1,24,12,1,16,24,8,1,1,null,2,1,2,null,null,2,0,0,22,27,1,2,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,2,6,2,8,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BASTOS,BASTOS,ESPADAS,COPAS,OURO,COPAS,BASTOS,COPAS,BASTOS,COPAS,ESPADAS,null,0,0,0,0,16,3,-15,144,80,43,null,null,16,7,3,0,0,1,1,null,0,3,5,5,2,1,2,1,1,null,714,0,-1,null,0,null
786,61a0752a-3e52-456a-8f73-a34bbf31bd1a,2,12,3,3,24,12,6,12,6,3,12,-15,null,1,2,2,null,null,1,0,0,27,3,2,1,1,null,null,null,null,null,null,null,null,null,null,2,3,0,0,0,0,1,2,1,2,8,3,9,null,null,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,31,COPAS,ESPADAS,COPAS,COPAS,OURO,ESPADAS,COPAS,ESPADAS,COPAS,OURO,null,null,0,0,0,0,7,12,-15,144,43,-15,null,null,12,3,3,4,2,0,0,null,2,0,5,5,1,2,2,1,0,null,715,0,1,null,4,null
787,61a0752a-3e52-456a-8f73-a34bbf31bd1a,1,16,12,7,50,16,6,16,16,12,null,-15,null,0,2,2,null,null,0,0,0,23,2,0,0,0,1,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0,1,2,1,3,9,6,10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,OURO,OURO,OURO,BASTOS,ESPADAS,OURO,OURO,ESPADAS,OURO,null,null,null,0,0,0,0,16,-15,-15,144,80,-15,null,null,16,12,7,0,0,0,0,null,2,3,5,5,0,2,2,2,3,null,716,0,1,null,0,null
